,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
340,n,福興鄉,中興段305地號,1100127,4368000,40000.18,109.1995086022113,土地,其他,,0,0,0,
341,n,鹿港鎮,永安段3061-4地號,1100128,1036062,24998.459600000002,41.44503367719505,土地,其他,,0,0,0,
342,n,鹿港鎮,鹿工段56-28地號,1100120,74880320,53349.000400000004,1403.5936838284226,土地,其他,,0,0,0,
343,n,福興鄉,文昌段123地號,1100125,800000,6505.8144,122.96692632362829,土地,其他,,0,0,0,
344,n,線西鄉,彰濱東二路22號,1100122,300000000,62681.2738,4786.118433987536,房地(土地+建物),透天厝,88,0,0,0,
345,n,員林市,萬年路二段11巷2號,1100109,15880000,231954.7628,68.46162505269325,房地(土地+建物),透天厝,108,2,2,2,
346,n,員林市,僑信段1000地號,1100116,610000,302328.6332,2.01767194044259,土地,其他,,0,0,0,
347,n,員林市,中正路180巷8號七樓,1100115,2080000,121164.1816,17.16678949614595,房地(土地+建物),住宅大樓,85,2,1,1,
348,n,大村鄉,源聖段534地號,1100118,2000000,31924.1106,62.64857383372178,土地,其他,,0,0,0,
349,n,永靖鄉,新崙子段591地號,1100115,5981000,11924.0206,501.5925584697497,土地,其他,,0,0,0,
350,n,永靖鄉,湳墘段107地號,1100116,2000000,10859.553,184.16964307831086,土地,其他,,0,0,0,
351,n,永靖鄉,五汴段882地號,1100107,880000,22000.099000000002,39.99982000080999,土地,其他,,0,0,0,
352,n,員林市,南昌路122號,1100110,12000000,166212.3182,72.19681507336078,房地(土地+建物),透天厝,61,8,5,4,
353,n,田尾鄉,仁豐段19地號,1100112,4312598,8522.3524,506.0337565951861,土地,其他,,0,0,0,
354,n,埤頭鄉,振興段36地號,1100116,6753600,13884.36,486.41781111984994,土地,其他,,0,0,0,
355,n,田中鎮,大社路二段641號,1100111,3000000,68063.1162,44.07673593998624,房地(土地+建物),透天厝,73,3,2,1,
356,n,芳苑鄉,芳寮段432地號,1100125,2000000,13547.1684,147.63232735779678,土地,其他,,0,0,0,
357,n,竹塘鄉,竹塘段1580地號,1100114,290000,2753.7314,105.31165094751071,土地,其他,,0,0,0,
358,n,大城鄉,建山段210地號,1100115,1990000,2975.2200000000003,668.8581012496554,土地,其他,,0,0,0,
359,n,芳苑鄉,芳寶段274地號,1100121,2000000,6277.7142,318.5872972681681,土地,其他,,0,0,0,
360,n,溪湖鎮,顯光段152地號,1100107,7300000,13933.947,523.9003707994583,土地,其他,,0,0,0,
361,n,溪湖鎮,彰水路一段92巷22號,1100126,4500000,99531.0264,45.21203249643168,房地(土地+建物),透天厝,84,5,2,4,
362,n,田尾鄉,吉心段62地號,1100114,13788600,13884.36,993.1030310363603,土地,其他,,0,0,0,
363,n,社頭鄉,新社段543地號,1100126,2065710,36363.8,56.80676936953783,土地,其他,,0,0,0,
364,n,秀水鄉,西興段1594地號,1100114,9706752,72727.6,133.4672393974227,土地,其他,,0,0,0,
365,n,埔心鄉,中山路153巷6號,1100111,6880000,161716.4302,42.54360544250995,房地(土地+建物),透天厝,86,4,2,3,
366,n,溪湖鎮,中興段148地號,1100119,4800000,10244.6742,468.53612972875214,土地,其他,,0,0,0,
367,n,芳苑鄉,文津段1213地號,1100128,2371150,3305.8,717.2696472865872,土地,其他,,0,0,0,
368,n,二林鎮,儒雅段158地號,1100104,33976,33729.0774,1.007320763537991,土地,其他,,0,0,0,
369,n,田中鎮,太平段397地號,1100126,750000,22995.144800000002,32.61558065944425,土地,其他,,0,0,0,
370,n,溪州鄉,榮光段354地號,1100116,9860000,7494.2486,1315.6755968837224,土地,其他,,0,0,0,
371,n,溪州鄉,下水埔段788-13地號,1100115,7414000,7497.5544,988.8557794258885,土地,其他,,0,0,0,
372,n,員林市,三條段443-10地號,1100121,1350000,71692.8846,18.830320575495435,土地,其他,,0,0,0,
373,n,員林市,龍富二街121號,1100109,26000000,251039.14620000002,103.56950457155433,房地(土地+建物),透天厝,105,4,5,2,
374,n,大村鄉,山腳路154之25號,1100108,5550000,121828.6474,45.555787726819986,房地(土地+建物),透天厝,95,6,0,6,
375,n,伸港鄉,伸榮段675地號,1100113,1975200,26357.1434,74.9398358548977,土地,其他,,1,1,0,
376,n,伸港鄉,新興段644地號,1100104,5150730,11570.300000000001,445.16823245723964,土地,其他,,0,0,0,
