,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
99,m,竹山鎮,中和段1007地號,1100105,2100000,19467.856200000002,107.87012079943347,土地,其他,,0,0,0,
100,m,竹山鎮,中和段1006地號,1100105,8400000,77970.5988,107.73291637206202,土地,其他,,0,0,0,
101,m,埔里鎮,鐵山路82巷31號,1100115,2980000,100093.0124,29.772308061736382,房地(土地+建物),透天厝,68,3,2,2,
102,m,埔里鎮,自強路118號,1100107,7600000,196526.5042,38.671628699331436,房地(土地+建物),透天厝,90,4,1,3,
103,m,埔里鎮,西安路一段387巷7號,1100101,3200000,148721.3304,21.516752112109938,房地(土地+建物),透天厝,66,4,1,2,
104,m,埔里鎮,忠孝段505地號,1100108,731400,119993.9284,6.095308402287461,土地,其他,,0,0,0,
105,m,國姓鄉,成功街130號,1100111,3600000,83904.5098,42.90591779370601,房地(土地+建物),透天厝,91,3,2,3,
106,m,中寮鄉,八杞仙段527地號,1100105,1400000,1623.1478,862.5215769013764,土地,其他,,0,0,0,
107,m,南投市,東施厝坪段201-6地號,1100112,1000000,8264.5,120.99945550245025,土地,其他,,0,0,0,
108,m,南投市,成功段320地號,1100113,7160000,99990.5326,71.60677930022347,土地,其他,,0,0,0,
109,m,南投市,光復段399地號,1100104,15600000,35491.0688,439.5472023654582,土地,其他,,0,0,0,
110,m,南投市,半山段390-15地號,1100116,1700000,45606.8168,37.275129449508086,土地,其他,,0,0,0,
111,m,南投市,新生段1609地號,1100105,9860000,36998.5136,266.497192470997,土地,其他,,0,0,0,
112,m,南投市,三塊厝段66-98地號,1100113,3500000,119279.8756,29.34275360696302,土地,其他,,0,0,0,
113,m,埔里鎮,忠孝段506地號,1100108,167300,119970.7878,1.394506138268436,土地,其他,,0,0,0,
114,m,草屯鎮,頂園段286地號,1100115,822000,29990.2176,27.408937506342067,土地,其他,,0,0,0,
115,m,草屯鎮,隘寮段52地號,1100102,5500000,64724.258200000004,84.97586767243938,土地,其他,,0,0,0,
116,m,竹山鎮,延和段758地號,1100121,1800000,118509.6242,15.188639843817848,土地,其他,,0,0,0,
117,m,竹山鎮,大坪段118地號,1100126,20000,932.2356,21.453804167101108,土地,其他,,0,0,0,
118,m,草屯鎮,碧山路352號,1100116,11580000,246179.6202,47.038824702841914,房地(土地+建物),透天厝,108,4,2,4,
119,m,草屯鎮,草屯段150-17地號,1100106,500000,19914.1392,25.107788741378286,土地,其他,,0,0,0,
120,m,魚池鄉,東池段1209地號,1100120,98452,81775.5746,1.203929174225576,土地,其他,,0,0,0,
121,m,魚池鄉,司馬按段123-4地號,1100119,4800000,80456.5604,59.65952280505394,土地,其他,,0,0,0,
122,m,埔里鎮,埔里段信義小段343地號,1100121,8000000,119666.6542,66.85237465258722,土地,其他,,0,0,0,
123,m,仁愛鄉,望洋段848-1地號,1100113,1920000,7732.2662,248.31012672584913,土地,其他,,0,0,0,
124,m,魚池鄉,長寮段176-1地號,1100117,250000,1500.8332,166.57414028421013,土地,其他,,0,0,0,
125,m,埔里鎮,溪南段1537-3地號,1100118,130000,49970.4728,2.6015363216655416,土地,其他,,0,0,0,
126,m,南投市,光復段399-2地號,1100104,15590000,35494.3746,439.22452996255913,土地,其他,,0,0,0,
127,m,南投市,彰南路三段918號,1100111,3500000,120185.6648,29.12160951827593,房地(土地+建物),透天厝,69,2,2,2,
128,m,名間鄉,員集路130號,1100121,3600000,97716.1422,36.84140530877405,房地(土地+建物),透天厝,59,3,2,2,
129,m,國姓鄉,墘溝段3-307地號,1100127,584304,8700.865600000001,67.15469780385988,土地,其他,,0,0,0,
130,m,南投市,育樂一街19巷61號,1100119,5680000,196721.5464,28.873298852839845,房地(土地+建物),透天厝,59,3,2,2,
131,m,國姓鄉,墘溝段3-308地號,1100127,400064,8700.865600000001,45.97979309093108,土地,其他,,0,0,0,
132,m,竹山鎮,新大坑段528地號,1100104,3820000,6333.9128,603.1027140127347,土地,其他,,0,0,0,
133,m,竹山鎮,中正巷20之25號,1100119,3960000,83117.7294,47.64326490372101,房地(土地+建物),透天厝,90,4,1,2,
134,m,竹山鎮,延和段800地號,1100123,2600000,92440.0854,28.126326244177182,土地,其他,,0,0,0,
135,m,水里鄉,北埔段204-1地號,1100116,8800000,96959.114,90.75990525243455,土地,其他,,0,0,0,
136,m,竹山鎮,集山路一段2202巷14號,1100108,3720000,62109.3704,59.89434405858991,房地(土地+建物),透天厝,87,5,2,2,
137,m,草屯鎮,育英街148巷10號,1100121,3550000,104886.4224,33.846134883517585,房地(土地+建物),透天厝,64,2,2,2,
138,m,草屯鎮,新光段2322地號,1100115,8800000,112324.4724,78.34445879845504,土地,其他,,0,0,0,
139,m,南投市,祖祠路452號,1100122,9900000,195062.0348,50.75308483350241,房地(土地+建物),透天厝,109,4,2,4,
