,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
45,o,新竹市,凌雲街86號七樓,1100104,9800000,184261.9862,53.18514253592692,房地(土地+建物)+車位,華廈,98,3,2,2,坡道平面
46,o,新竹市,竹蓮街8巷4號,1100106,4500000,173359.4578,25.95762617803942,房地(土地+建物),公寓,73,2,1,1,
47,o,新竹市,德成街21號四樓,1100109,23200000,303092.273,76.5443466122279,房地(土地+建物)+車位,住宅大樓,102,4,1,2,坡道平面
48,o,新竹市,仙水段403地號,1100118,981202,408520.8466,2.4018407093940453,土地,其他,,0,0,0,
49,o,新竹市,自由路71號十一樓之1,1100102,4600000,190797.5528,24.10932390113968,房地(土地+建物),住宅大樓,92,1,1,1,
50,o,新竹市,榮濱路19巷25號三樓之3,1100109,2200000,162301.5568,13.555014772353681,房地(土地+建物),住宅大樓,102,1,0,1,
51,o,新竹市,仙水段403地號,1100118,981202,408520.8466,2.4018407093940453,土地,其他,,0,0,0,
52,o,新竹市,中雅段123-13地號,1100116,756250,500002.25,1.512493193780628,土地,其他,,0,0,0,
53,o,新竹市,建功二路2號六樓之5,1100108,3800000,273326.8498,13.902768801457132,房地(土地+建物),華廈,96,1,0,1,
54,o,新竹市,自由路67號4樓之2,1100111,8000000,199263.7066,40.147802811171836,房地(土地+建物),住宅大樓,80,0,0,0,
55,o,新竹市,仙水段405地號,1100119,46479,142268.4088,0.32669937333269733,土地,其他,,0,0,0,
56,o,新竹市,仙水段403地號,1100118,981202,408520.8466,2.4018407093940453,土地,其他,,0,0,0,
57,o,新竹市,光復路二段659號二樓之10,1100115,2550000,250887.07940000002,10.163935130092634,房地(土地+建物),華廈,95,1,1,1,
58,o,新竹市,光華二街1號-9,1100112,2000000,129233.6394,15.475846763160954,房地(土地+建物),華廈,82,1,0,1,
59,o,新竹市,新光路42巷25號二樓之2,1100102,6330000,365069.4114,17.33916839464902,房地(土地+建物),華廈,106,2,2,1,
60,o,新竹市,經國路二段537號,1100119,780000,118935.60885608855,6.558170488232803,車位,其他,95,0,0,0,坡道平面
