,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
75,i,嘉義市,志昇街112號,1100115,5000000,80092.9224,62.42748859916741,房地(土地+建物)+車位,住宅大樓,93,3,2,2,坡道平面
76,i,嘉義市,健康十街273號,1100113,16500000,220262.1482,74.91073765891838,房地(土地+建物),透天厝,108,4,2,5,
77,i,嘉義市,康樂街103之4號6樓2,1100101,3750000,120473.2694,31.127236927131985,房地(土地+建物),華廈,82,3,1,2,
78,i,嘉義市,新建街33號四樓1,1100114,1880000,189825.6476,9.90382502980593,房地(土地+建物),華廈,83,1,1,1,
79,i,嘉義市,國華新村255號6樓2,1100120,5000000,104595.512,47.803198286366246,房地(土地+建物)+車位,華廈,80,4,2,2,坡道平面
80,i,嘉義市,北港路248-12號9樓1,1100103,4900000,146169.25280000002,33.52278202245828,房地(土地+建物),華廈,83,3,2,1,
81,i,嘉義市,友忠路827巷96弄18號,1100119,2000000,169180.9266,11.821663589351685,房地(土地+建物),透天厝,58,3,1,1,
82,i,嘉義市,芳安路217巷80號,1100122,2475000,113101.3354,21.88303074624882,房地(土地+建物),透天厝,67,4,2,2,
83,i,嘉義市,和平路261之2號2樓1,1100114,3100000,144929.5778,21.38969868716474,房地(土地+建物),住宅大樓,82,2,1,1,
84,i,嘉義市,竹村段542-2地號,1100104,62000000,148860.174,416.49823679502083,土地,其他,,0,0,0,
85,i,嘉義市,世賢路一段645號八樓之1,1100106,4200000,115858.3726,36.251156526256956,房地(土地+建物)+車位,住宅大樓,83,3,2,2,坡道機械
86,i,嘉義市,溪興街6巷3弄19號,1100105,21200000,173736.31900000002,122.02399660602914,房地(土地+建物),透天厝,102,5,2,6,
87,i,嘉義市,仁愛路240巷15號四樓,1100104,7200000,128255.1226,56.13810859200722,房地(土地+建物)+車位,住宅大樓,93,3,2,2,坡道平面
88,i,嘉義市,嘉北街97巷18弄8號三樓5,1100122,3450000,100192.1864,34.43382287543333,房地(土地+建物),華廈,81,3,2,1,
89,i,嘉義市,大雅路二段495巷39號4樓3,1100124,1500000,119600.5382,12.54174958219377,房地(土地+建物),住宅大樓,82,1,1,1,
90,i,嘉義市,新生路250號,1100102,26000000,496422.0686,52.37478678843731,房地(土地+建物),透天厝,66,2,3,2,
91,i,嘉義市,忠孝北街226號五樓之4,1100122,1700000,127435.28420000001,13.340104435534345,房地(土地+建物),華廈,83,1,0,1,
92,i,嘉義市,德安路27號10樓2,1100109,3026000,122469.97260000001,24.7080973054778,房地(土地+建物),住宅大樓,83,3,1,1,
93,i,嘉義市,合江街168號,1100119,12200000,194027.3194,62.877743390604195,房地(土地+建物),透天厝,90,7,2,4,
94,i,嘉義市,民生南路294之8號二樓之6,1100116,1900000,191904.9958,9.900732349772417,房地(土地+建物),華廈,78,1,1,1,
95,i,嘉義市,遠東段159-42地號,1100127,938355,66000.297,14.217436021537901,土地,其他,,0,0,0,
96,i,嘉義市,新榮路307之1號5樓10,1100127,1450000,167309.8438,8.666555219149634,房地(土地+建物),華廈,82,1,1,1,
97,i,嘉義市,國華街288之10號,1100113,880000,93091.32800000001,9.453082461128924,房地(土地+建物),華廈,77,0,0,0,
98,i,嘉義市,博東路151號3樓1,1100112,4680000,128992.316,36.28123089130363,房地(土地+建物),住宅大樓,87,3,2,2,
99,i,嘉義市,小雅路513巷47號,1100119,13000000,200959.582,64.68962500130996,房地(土地+建物),透天厝,66,4,2,2,
100,i,嘉義市,安和街222-18號10樓2,1100104,6680000,137818.802,48.46943887960948,房地(土地+建物),住宅大樓,85,3,2,2,
101,i,嘉義市,永吉一街68號6樓8,1100109,1400000,116370.77160000001,12.030512307782962,房地(土地+建物),華廈,84,1,0,1,
102,i,嘉義市,彌陀路145號4樓8,1100112,1225000,73322.644,16.70698072480856,房地(土地+建物),住宅大樓,85,1,0,1,
103,i,嘉義市,彌陀路159號4樓3,1100112,1225000,87785.519,13.954465542317976,房地(土地+建物),住宅大樓,85,1,0,1,
104,i,嘉義市,民生南路294號之1四樓之4,1100104,1450000,130787.36540000001,11.086697828687969,房地(土地+建物),華廈,78,1,1,1,
105,i,嘉義市,宣信街111巷20號,1100104,2400000,103306.25,23.231895456470447,房地(土地+建物),透天厝,62,4,2,1,
106,i,嘉義市,盧厝里東洋新619號6樓1,1100102,1980000,155808.9656,12.707869488609198,房地(土地+建物),華廈,73,1,0,1,
107,i,嘉義市,嘉北街12巷31號地下室二層,1100129,500000,42338.62704918033,11.809546857039143,車位,其他,79,0,0,0,坡道平面
108,i,嘉義市,元段六小段82地號,1100120,550000,129316.2844,4.253137975251011,土地,其他,,0,0,0,
109,i,嘉義市,湖子內段新民小段110-4地號,1100112,4780000,153207.301,31.199557519781646,土地,其他,,0,0,0,
110,i,嘉義市,興業西路183號十一樓,1100126,3862917,75418.5212,51.219739376167986,房地(土地+建物)+車位,住宅大樓,93,3,2,2,坡道平面
111,i,嘉義市,林森東路820巷5號,1100110,11000000,197640.5588,55.65659228443752,房地(土地+建物),透天厝,94,3,2,3,
112,i,嘉義市,自由路504號十二樓之1,1100106,4650000,127874.9556,36.36364898960716,房地(土地+建物),住宅大樓,83,3,2,2,
113,i,嘉義市,永春一街2號5樓 ,1100104,5250000,114179.02620000001,45.980423679598694,房地(土地+建物),華廈,86,3,2,2,
114,i,嘉義市,博東路169巷10號,1100111,15800000,272424.3664,57.997748912081164,房地(土地+建物),透天厝,78,5,3,3,
115,i,嘉義市,志昇街104號七樓,1100120,7080000,116222.01060000001,60.91789294858404,房地(土地+建物)+車位,住宅大樓,93,3,1,2,坡道平面
116,i,嘉義市,興美三街188號,1100113,10000000,173167.7214,57.747482724572016,房地(土地+建物),透天厝,108,4,2,3,
117,i,嘉義市,順興五街117號,1100105,12600000,189581.0184,66.46235000919269,房地(土地+建物),透天厝,109,5,3,5,
118,i,嘉義市,民生南路619之5號,1100109,13850000,212857.1562,65.06711001525633,房地(土地+建物)+車位,透天厝,109,5,3,4,一樓平面
119,i,嘉義市,自強街84巷46號,1100120,3400000,111871.5778,30.391991128241692,房地(土地+建物),透天厝,67,5,2,2,
120,i,嘉義市,港子坪段港坪小段135-2地號,1100122,25450000,197495.1036,128.86395427577577,土地,其他,,0,0,0,
121,i,嘉義市,紅毛埤111之15號,1100118,28900000,249796.1654,115.69433002993568,房地(土地+建物),透天厝,96,6,2,4,
122,i,嘉義市,民權路298巷18號,1100131,13500000,314884.0616,42.872922596981645,房地(土地+建物),透天厝,76,5,3,3,
123,i,嘉義市,崇文街114巷4號,1100131,1500000,125567.50720000001,11.9457655363887,房地(土地+建物),透天厝,47,2,1,1,
124,i,嘉義市,友愛路580號11樓之1,1100128,4300000,123190.637,34.90525014494405,房地(土地+建物),住宅大樓,82,3,2,2,
