,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
27,c,安樂區,樂利二街62巷218號3樓,1100203,5150000,144179.1612,35.719447645115025,房地(土地+建物)+車位,住宅大樓,88,3,2,1,坡道平面
28,c,暖暖區,源遠路179號3樓等共有部分,1100209,700000,152642.4802110818,4.585879363542864,車位,其他,,0,0,0,坡道機械
29,c,安樂區,武嶺街149之2號,1100203,3850000,174923.1012,22.00967152759352,房地(土地+建物),公寓,71,3,2,1,
30,c,暖暖區,源遠路179之8號10樓,1100201,10950000,260268.9398,42.07186615665463,房地(土地+建物)+車位,住宅大樓,108,3,2,2,坡道機械
31,c,七堵區,堵南街12之4號9樓,1100206,8500000,194377.7342,43.729288413528586,房地(土地+建物),華廈,83,4,1,2,
32,c,中正區,新豐街216號10樓,1100202,3430000,183597.5204,18.682169522372263,房地(土地+建物),住宅大樓,85,1,1,1,
33,c,仁愛區,成功一路113巷62弄5號3樓,1100223,1400000,100631.8578,13.912095340447943,房地(土地+建物),公寓,58,2,2,1,
34,c,七堵區,東新街89巷25之3號,1100221,2600000,88545.853,29.36331755706278,房地(土地+建物),公寓,76,3,2,2,
35,c,信義區,教忠街62號二樓,1100102,11500000,214315.014,53.659329719195505,房地(土地+建物)+車位,華廈,106,3,2,2,坡道平面
36,c,中正區,觀海街188號14樓,1100105,3950000,115250.1054,34.27328752794355,房地(土地+建物),住宅大樓,88,3,2,2,
37,c,信義區,教忠街62號四樓,1100102,12250000,215346.4236,56.88508680670748,房地(土地+建物)+車位,華廈,106,3,2,2,坡道平面
38,c,中正區,義一路99號十樓,1100104,19200000,358206.57060000004,53.60035682159538,房地(土地+建物)+車位,華廈,85,3,2,2,升降機械
39,c,暖暖區,碇內街179號5樓,1100101,2560000,89507.8408,28.600846329431285,房地(土地+建物),華廈,84,3,2,1,
40,c,中正區,新豐街470號等共同使用,1100101,950000,91908.39918056775,10.33637848629681,車位,其他,86,0,0,0,坡道平面
41,c,中正區,觀海街133號8樓,1100101,1600000,162397.42500000002,9.85237296712063,房地(土地+建物),住宅大樓,88,1,1,1,
42,c,中正區,觀海街115號14樓,1100107,1470000,149203.9772,9.852284286159096,房地(土地+建物),住宅大樓,88,1,0,1,
