,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
325,v,池上鄉,萬朝段665地號,1091103,17287000,18998.4326,909.917168640533,土地,其他,,0,0,0,
326,v,台東市,蘭州街7號,1091125,8000000,123865.0202,64.58643438706677,房地(土地+建物),透天厝,85,4,3,3,
327,v,台東市,傳廣路528號三樓之二,1091119,1400000,130258.43740000001,10.747864230098617,房地(土地+建物),華廈,83,1,0,1,
328,v,台東市,寧波街136號,1091107,14500000,219267.1024,66.12939123694098,房地(土地+建物),透天厝,109,4,2,4,
329,v,台東市,四維路一段395巷4號,1091119,2500000,245092.01200000002,10.200250834776288,房地(土地+建物),透天厝,,3,2,2,
330,v,成功鎮,長沙街43之1號,1091112,2432048,72092.8864,33.734923394605545,房地(土地+建物),透天厝,79,4,2,2,
331,v,長濱鄉,新竹湖段245-1地號,1091117,35000,2419.8456,14.463732727410376,土地,其他,,0,0,0,
332,v,成功鎮,坪頂段254地號,1091105,6600000,4072.7456,1620.5284219078155,土地,其他,,0,0,0,
333,v,成功鎮,鹽濱路78號,1091109,5680000,67398.6504,84.27468452691747,房地(土地+建物),透天厝,82,0,0,0,
334,v,東河鄉,南河段349地號,1091101,22547700,104221.9566,216.34308868847313,土地,其他,,0,0,0,
335,v,台東市,中興路二段366巷99號五樓之五,1091110,4200000,156638.7214,26.81329343384183,房地(土地+建物),華廈,109,2,2,2,
336,v,台東市,永樂路88號,1091123,9300000,176285.0908,52.7554540080255,房地(土地+建物),透天厝,109,4,2,4,
337,v,台東市,建康段1196地號,1091130,4500000,5735.563,784.5786019611327,土地,其他,,0,0,0,
338,v,台東市,路頂段148地號,1091108,600000,2614.8878,229.45535177455798,土地,其他,,0,0,0,
339,v,台東市,中興路二段366巷99號二樓之一,1091112,4500000,161627.1736,27.84185294941023,房地(土地+建物),華廈,109,2,2,2,
340,v,台東市,大豐段438-2地號,1091124,4500000,5834.737,771.2429883300653,土地,其他,,0,0,0,
341,v,金峰鄉,新歷坵段244地號,1091124,32458,859.508,37.76346467979356,土地,其他,,0,0,0,
342,v,卑南鄉,利家段5419地號,1091108,5090000,4869.4434,1045.2940062923824,土地,其他,,0,0,0,
343,v,卑南鄉,利家段5420地號,1091108,1776000,4793.41,370.5086775385373,土地,其他,,0,0,0,
344,v,卑南鄉,利家段6945-3地號,1091123,5400000,5689.2818,949.1531953998131,土地,其他,,0,0,0,
345,v,台東市,路頂段348地號,1091102,5250000,6690.9392,784.6432082359977,土地,其他,,0,0,0,
